economic_pca1,economic_pca2,tourism_pca1,tourism_pca2,education_pca1,education_pca2,population_pca1,population_pca2,City
0.0,0.0,-0.5906507856509837,-0.2022102534953163,4.914420245773399,2.156253243824886,2.4424750794589993,0.3290549319396814,Ahmedabad
7.185395368112522,0.0,-0.27087566437203636,-0.46776963155627044,17.52469167062617,2.82186473870986,5.079024322901509,-0.7246867267617584,Bengaluru
10.883551642028777,0.0,0.5367300699199954,-0.9902694562198271,13.945667701316282,3.8852676980418845,8.307764746188123,4.805695155651799,Mumbai
4.9840309531763936,0.0,-0.5491909556658514,-0.2821404469189549,11.748350135568348,0.5995007810130935,3.931685435949698,-2.543442871333166,Pune
-0.29016701259199235,0.0,0.9904258153014169,4.259509687905954,2.7623543195501092,2.0644222493488638,0.8344914607572576,3.1020842510428235,Chennai
2.015404205007831,0.0,-0.9231868579439039,-0.03879464921729352,0.21273261247583877,1.5514839016976423,-0.07984443577054719,2.613881103074727,Hyderabad
0.6298473389691112,0.0,-0.9656445856917512,-0.019609702799835198,1.193598606887222,4.44664158270472,0.7404259092185709,2.851504888058746,Kolkata
0.0,0.0,0.9972590604925776,-1.255029745808975,26.379143996537536,6.51057990265593,-2.7648906850818316,1.8714357811023714,Delhi
1.4624228193276716,0.0,-1.348028529336181,0.2287866387953516,-0.8710429678216316,-0.38511207299292344,0.706964555076078,-3.4652996946950396,Visakhapatnam
-0.5576053363696725,0.0,-0.6498724554895264,-0.2241800201932942,-5.184521031743303,0.45388734326841085,-2.250262910613263,0.014013277970375649,Guwahati
-0.5287570861979629,0.0,-0.1651162795434017,-0.5306441043671295,0.5042147943341431,0.3689607919610943,0.593467299327063,-1.4977991743777002,Patna
-0.40542262267777274,0.0,-1.0704536668040943,0.058435097067996,-3.032250471525741,0.05067098960694626,0.18086759083220932,-2.7943121440695773,Raipur
0.6144555289532996,0.0,-1.0615222994296403,0.04907192205531491,-1.8110896063822524,1.0863981446087059,-0.21881669800102965,-0.5169864811700549,Thiruvananthapuram
-0.5653210884125709,0.0,0.6932711368879955,-1.067931668830012,-2.5134710085103538,1.1918687384201838,-1.526045043504712,0.2316222940416359,Bhopal
-0.17051273801328956,0.0,-0.6327433393910348,-0.23431929550271757,-3.1648531124873314,0.8152905969304703,-1.464020308592035,-1.7974457836701447,Bhubaneswar
-0.4921680589538349,0.0,-1.1102738507299394,0.07496485299066948,-3.723087262132094,0.3503342536554379,-1.6249556666950502,-0.51358238399637,Amritsar
1.1093916428359807,0.0,-0.4116843907787426,-0.1862051326442301,3.0837811330902674,0.9020784678481808,1.416475298163686,-2.0686469233703444,Jaipur
0.15843322355155579,0.0,-0.9292030947079523,-0.04368780320199054,1.499656958546538,2.3755627842157465,-0.45627477910004766,0.049309293833518265,Lucknow
-0.5919767361430599,0.0,-0.9721719341518549,-0.011993835937973374,-3.344073720663374,1.0124435575636996,-1.8759880108334948,-0.9955239430900641,Dehradun
