economic_pca1,economic_pca2,tourism_pca1,tourism_pca2,education_pca1,education_pca2,population_pca1,population_pca2,City
0.0,0.0,-0.5822825251426904,-0.2028240147179755,4.372776968433039,1.7253539699388831,2.3104771013293273,0.32164072210563477,Ahmedabad
6.137111042613288,0.0,-0.26714917749494044,-0.46796702990681893,16.073685418212612,2.1585318060888925,4.852079772564143,-0.6966449586409567,Bengaluru
9.632940768709643,0.0,0.543351094961973,-0.990757627701487,13.293505755561219,3.31885652471728,7.99497889865007,4.696249357916899,Mumbai
4.367386543652173,0.0,-0.5422819539894556,-0.2826497622594981,10.706974483831909,0.2653320256392887,3.790861643276741,-2.503771879062631,Pune
-0.30959978869214333,0.0,0.8761152098678169,3.8886314943091405,2.392849410594771,1.8361008692662308,0.73708595616416,3.048116794665901,Chennai
1.6878789956535478,0.0,-0.9159665572024017,-0.03932521318459292,-0.04188362859908082,1.3581669583280995,-0.15164108177242508,2.5736143638396753,Hyderabad
0.5168718454663281,0.0,-0.9650408938820707,-0.019610606803691037,1.0120986753473886,4.125840121016511,0.6712941990738097,2.817016046502695,Kolkata
0.0,0.0,1.0293520056213585,-1.2573935956780324,24.83220442122585,5.606655372653404,-2.765665773835985,1.8702775956183173,Delhi
1.218161944094925,0.0,-1.348028529336181,0.2287866387953516,-1.1137872690701502,-0.470646582635916,0.6532440259626878,-3.4195013270066603,Visakhapatnam
-0.5766247332401705,0.0,-0.6488438222846898,-0.2242551395759555,-5.184521031743303,0.45388734326841085,-2.290207291942539,0.03324988443124342,Guwahati
-0.526248313356357,0.0,-0.15874801785218404,-0.5311126737329939,0.2234963333435318,0.23211842747541267,0.5264753866480453,-1.4655698701475166,Patna
-0.4401298732293374,0.0,-1.0695721072386237,0.058541204557803574,-3.1394873715239875,-0.05471643386077999,0.1258514137127684,-2.752258017608683,Raipur
0.4768490106283679,0.0,-1.0585274033331404,0.04885104252912986,-1.9698794913767446,0.9274779678724151,-0.28067980919422114,-0.4972843440653188,Thiruvananthapuram
-0.5780069802073001,0.0,0.709118164489427,-1.0691004359926615,-2.7278952827061986,1.039434022407886,-1.5813081005601872,0.23784552029765255,Bhopal
-0.23996879792632494,0.0,-0.6301943992881971,-0.23450616075839087,-3.318270978369262,0.6856992181491615,-1.4940580112734394,-1.7628176260507888,Bhubaneswar
-0.4999555872370455,0.0,-1.1099607914092697,0.07494176401628691,-3.807240412156405,0.2541567715932559,-1.6458608559607402,-0.5021876566587891,Amritsar
0.8924594165444685,0.0,-0.4170588363042747,-0.1858083512653048,2.592642924077167,0.6159213909394474,1.326618673466399,-2.032113734060348,Jaipur
0.07170960447556614,0.0,-0.9290489868739403,-0.043699164614774196,1.0851302863381258,2.062572585586385,-0.5070855086501581,0.056715393654522696,Lucknow
-0.6086535919032584,0.0,-0.9704235491962765,-0.012111664443539123,-3.5247162714952514,0.9093631690965155,-1.9083997457581683,-0.9653691236606415,Dehradun
