economic_pca1,economic_pca2,tourism_pca1,tourism_pca2,education_pca1,education_pca2,population_pca1,population_pca2,City
-1.3226873718913874e-16,0.0,-0.5001334828035313,-0.14673296490424217,27.36774184924132,-15.262486825508692,5.99477664509912,1.2035684231367532,Ahmedabad
82.48180933645268,0.0,-0.5065503961473802,-0.23475998455714372,75.1888418285023,-39.76469328445711,10.229866848703152,0.3771028181883162,Bengaluru
67.0738325531702,0.0,1.3212356290963732,-1.5625149399997433,41.28020385896088,-18.60464399384512,18.277672378929587,6.254465600647547,Mumbai
32.62384857210683,0.0,0.5202369691504262,-0.9804172693354533,51.99418307170303,-20.082712414392535,7.292341221095599,-1.4415808793803044,Pune
0.8200723621146404,0.0,3.1991364344157827,7.167332476032423,19.404066421493305,-14.51104164229278,4.11906593957965,4.8335854094555115,Chennai
17.561360542386122,0.0,-0.6630094954911097,-0.11544362631730526,10.83186326927276,-8.900308969296729,2.277680743674047,4.268324453452407,Hyderabad
6.1569922781951485,0.0,-0.8511506331911944,0.01548749481444369,10.217448551817496,-10.625617250966346,3.5782720563926165,4.366573263236708,Kolkata
-1.3226873718913874e-16,0.0,0.8539451393580421,-1.2165083222406436,85.19150978576987,-32.08362291077937,-2.5854510321179993,3.1955129422934547,Delhi
12.49457698412245,0.0,-1.2294622058690599,0.2911575770129791,9.140317446873446,-3.712289912414607,1.9881751914169377,-2.9141601307997695,Visakhapatnam
-0.27323578046912045,0.0,-0.2827096975350427,-0.3977056054062813,-4.067349475418154,-1.5655789464271908,-1.877054132008573,0.9056615055684333,Guwahati
-0.4344678514987216,0.0,-0.2550301691867184,-0.41477196636140573,11.739990704576268,-3.7663572452046905,2.429858502887228,-0.6508842717086393,Patna
2.3928450763898264,0.0,-1.017718836661797,0.15099485247563305,2.501963128582246,-4.25139551509973,1.033866829210277,-1.8438127087168164,Raipur
6.482031192494462,0.0,-1.2294622058690599,0.2911575770129791,5.350306097439691,-5.684400593545461,1.128453958527003,0.6580398386545369,Thiruvananthapuram
0.18945045936636648,0.0,0.9139137489634964,-1.247924863539887,6.29568055476202,-6.729300516211212,-0.5539162160355111,0.7575557256085302,Bhopal
4.042807497860141,0.0,-0.2612137813953133,-0.413010298009118,3.6515473217801464,-5.446739444142915,-1.1257937100427315,-1.0182127405029735,Bhubaneswar
-0.11741376513064455,0.0,-1.2294622058690599,0.2911575770129791,0.6890043194381834,-3.6354292710745475,-1.2463745237218624,0.28516900862565375,Amritsar
16.531925599239756,0.0,-0.6140747104214545,-0.13093712368677787,23.464848057742724,-14.56047869630156,2.879071261325494,-1.2968717351769115,Jaipur
4.193013479642543,0.0,-0.6607338696576863,-0.12323174365254111,18.106625483859432,-13.1836645895252,0.6338119146882216,0.7585053318826402,Lucknow
0.6592905944783298,0.0,-0.7219379184266744,-0.07510324218976225,3.82970086352453,-5.915689325065063,-1.666468454049591,0.01616065382849957,Dehradun
3.290534970838389,0.0,-1.2294622058690599,0.2911575770129791,5.722307822260496,-0.9564784631608136,0.602905522725731,-0.897169283391785,Kurnool
4.141866017627254,0.0,-1.2294622058690599,0.2911575770129791,7.853164773000952,-0.48704435126207785,2.619357201731307,-1.0672794786629463,Rajamahendravaram
6.6196564558749404,0.0,-1.2294622058690599,0.2911575770129791,7.1102140037560275,-1.604652091472092,2.09874409359968,-0.4138688471373537,Vijayawada
0.1399565364402378,0.0,-1.0654712146742995,0.18259894322032158,1.2949284947755693,-0.4503458601049849,-0.585111948787304,-1.0149097392181379,Bilaspur
-1.3226873718913874e-16,0.0,-0.10593015849619936,-0.39656193504149667,-1.2620868631486548,0.25312775591372594,-0.34914344580939305,-0.40787857717958403,Bhavnagar
-1.3226873718913874e-16,0.0,-0.7732274259669882,-0.04119906232923769,-0.3332689541531158,-1.4685256760066638,-0.9331270275439623,-0.5938322749765889,Jamnagar
-1.3226873718913874e-16,0.0,-0.6435001607218885,-0.13569171587307363,7.774612897801578,-3.1744569975703434,0.8692634863041209,-0.3675682457711621,Rajkot
-1.3226873718913874e-16,0.0,-0.5805875052542471,-0.09843262823521592,15.80887292069096,0.1263993081743629,2.219653737189611,0.8035744477157023,Surat
-1.3226873718913874e-16,0.0,-0.24478002685170464,-0.30003366406479454,6.690025783636647,-4.018076871142385,1.719400533018608,-0.6190486099506212,Vadodara
0.0559978983977704,0.0,-1.2294622058690599,0.2911575770129791,3.383806518382599,-4.439870301353888,-0.5099213810167474,-0.2618622433373809,Ranchi
2.241659272337772,0.0,0.02862945411238077,-0.5433107339815441,5.718767909024088,0.8352596214800745,1.61526151465012,-1.1553642965240887,Belagavi
3.1450129148200996,0.0,0.39399385528133407,-0.8206747317249727,-3.2595518597841346,-3.318949365172694,-1.7398068796720911,0.5631893731581051,Hubballi-Dharwad
-0.08140279298042821,0.0,-1.2294622058690599,0.2911575770129791,-0.357284198998215,-2.151460572158191,-1.0192630475677766,-0.5555629221279896,Kalaburagi
3.487261508887773,0.0,-1.2294622058690599,0.2911575770129791,-2.332489295889253,-2.3498209915142163,-1.3289984818794092,0.0004517261362789238,Mangaluru
2.161149743607916,0.0,-0.7056078427749846,-0.08995757687831557,1.4829558446949924,-3.198483325285203,0.1801677629395717,-1.061081339110659,Mysuru
4.015394130844149,0.0,-1.2294622058690599,0.2911575770129791,3.4590273384492507,-4.57209600107083,-0.3028592386877175,0.14756999078343996,Kannur
9.164480618039327,0.0,-0.5001339042174828,-0.21088281171013784,7.840508728747323,-7.184541039282287,0.6127077215279293,0.1413302286070971,Kochi
4.633035246404368,0.0,-0.5587318760933901,-0.17054965957290352,3.9469170621338847,-3.093550479122298,0.14394102477880263,0.2884031541120285,Kozhikode
-0.49276462617314026,0.0,0.7060761425039058,-1.08106994174481,1.172706081884104,-4.159157370760263,-1.3275860176840464,0.15570817851062588,Gwalior
0.10884770330655903,0.0,-1.2294622058690599,0.2911575770129791,9.840860304189485,-7.235158842272735,0.4801091229471634,0.2855219048996836,Indore
