economic_pca1,economic_pca2,tourism_pca1,tourism_pca2,education_pca1,education_pca2,population_pca1,population_pca2,City
-1.3226873718913874e-16,0.0,-0.22745097740073303,-0.14856963289927363,5.30681212769601,0.4446186076997691,2.8109392954279175,1.125434318662694,Ahmedabad
2.602054629557668,0.0,-0.12817631449281877,-0.1812049993791869,15.160627692693192,-0.42572331518917383,6.558549810544382,0.4884355868021768,Bengaluru
6.157770219326162,0.0,2.5461432082256796,-1.6221394501675694,17.257923731232513,0.13925723268614454,8.267659104910665,5.297888886915641,Mumbai
2.582057865059696,0.0,1.3604921327155588,-1.0213079465421193,10.41956520991097,1.1442938964544076,4.922324125617761,-1.1566966663983702,Pune
-0.21354216692202857,0.0,2.6690673654587638,5.271880389207704,3.7495135692997783,-1.8273774001965448,1.0906103733638048,4.1928512737116534,Chennai
0.6149579625173685,0.0,0.32057189737513225,-0.1737948930261032,0.8882015831874472,-1.502627239637485,0.41170524140749015,3.7466171049963313,Hyderabad
0.27115758985663446,0.0,-0.7678253730694239,0.012841556372300554,3.4346788338969887,-2.391256368588042,0.8207976115300654,3.980451998442766,Kolkata
-1.3226873718913874e-16,0.0,3.5497399802911027,-0.8854788571873192,25.758039674739557,-2.1744799748311383,-2.5885463329004725,3.2106803576151783,Delhi
0.3992110524610663,0.0,-1.22946220586906,0.29115757701297895,-0.29093437649293785,0.7412044131253445,1.0262285788549204,-2.5032845042980525,Visakhapatnam
-0.6316119772383763,0.0,-0.17746933251439326,-0.4075120603740193,-4.067430635644471,-1.565523302640873,-2.626371092491248,0.9515136418181979,Guwahati
-0.7631235188666612,0.0,0.08878206820701269,-0.44865534147188374,1.1171491526016617,0.5684033630165083,1.378691695518518,-0.4251035362756546,Patna
-0.5348327271537,0.0,-1.0062337641368981,0.1495313502245272,-1.6180300098818243,0.6563113844631866,0.2597236046208748,-1.524485961872938,Raipur
0.07093834922177579,0.0,-1.22946220586906,0.29115757701297895,-0.7683589694697258,-0.2957967754519924,-0.8402372899541315,0.7444466596239896,Thiruvananthapuram
-0.5889926912750801,0.0,1.7462393106615715,-1.3302817945169543,-2.4191163509514837,-1.29327625388296,-1.6317227963610381,0.8092757775213447,Bhopal
-0.4776379813366003,0.0,0.30960142386867207,-0.46292854472927125,-2.6669064538578837,-0.8879556440941387,-1.3065020801004086,-0.7835734425705961,Bhubaneswar
-0.4194306720808306,0.0,-1.22946220586906,0.29115757701297895,-2.973490279336567,-0.24559412268841027,-1.4958671585794756,0.352594243429861,Amritsar
0.28294186496405765,0.0,-0.48455367496860985,-0.11552197339485692,3.4653363852996746,0.2745142694673538,2.286994421843366,-1.0391515518658994,Jaipur
-0.16937004130108094,0.0,-0.5286026588792063,-0.12324520595238694,1.5336399812857275,-1.4146441343647636,0.25100500321527236,0.778014393377885,Lucknow
-0.6699661351230229,0.0,-0.6360971335095671,-0.06871315215107623,-3.1796666482764766,-1.5984749977417902,-2.168375146923843,0.18031130187160285,Dehradun
-0.2899501676463162,0.0,-1.22946220586906,0.29115757701297895,-1.5140376400855475,1.0326105687725657,-0.08856084070722028,-0.7835931629335557,Kurnool
0.06446521476501405,0.0,-1.22946220586906,0.29115757701297895,0.49213032850764743,2.071641484375632,1.183234439862208,-0.8764044254643925,Rajamahendravaram
0.15870451218091144,0.0,-1.22946220586906,0.29115757701297895,-0.0641140873472204,1.2721862050658623,0.514988659438671,-0.25747179739857107,Vijayawada
-0.677762691812014,0.0,-1.056574320177684,0.1814696773981023,-3.403406100742345,-0.0843585008459727,-1.1104829119922563,-0.7918738688047554,Bilaspur
-1.3226873718913874e-16,0.0,0.0952066188573112,-0.39011856773654285,-3.3724683740301447,0.42546183088264683,-1.1967792237005088,-0.2614963124453694,Bhavnagar
-1.3226873718913874e-16,0.0,-0.7545364124576526,-0.04280717621607027,-3.8772464688877366,-0.10640015091759474,-1.7397127550875282,-0.4542143596457645,Jamnagar
-1.3226873718913874e-16,0.0,-0.6194983241383605,-0.1377650885209269,-1.3742083061776753,0.711002605398969,-0.3071821720647712,-0.22829423685017566,Rajkot
-1.3226873718913874e-16,0.0,-0.33798317612664075,-0.10006317511685277,1.4142348777448115,2.0838722609507396,1.8457162465768544,0.7937328645822594,Surat
-1.3226873718913874e-16,0.0,0.12336776451934695,-0.3025245409747562,-0.6073076648347325,0.33725917531313876,0.18253618190910387,-0.40066201218600683,Vadodara
-0.6294679605066572,0.0,-1.22946220586906,0.29115757701297895,-2.464974737527831,-0.5878178931503154,-1.0365415190524037,-0.11202628268218565,Ranchi
-0.2569736851014786,0.0,0.8524041552117974,-0.6007659733960372,-0.7159090274903888,1.835062268473679,0.5471970304562443,-0.9640073955922205,Belagavi
-0.47726531436186537,0.0,1.4950241472628467,-0.8873785232936798,-3.8492696001493654,-0.6032285109936483,-2.151457329737383,0.6060626136430873,Hubballi-Dharwad
-0.5863749330135275,0.0,-1.22946220586906,0.29115757701297895,-3.513400575430513,0.02042419322188305,-1.4158229995767468,-0.4338378297292395,Kalaburagi
-0.30932885033253277,0.0,-1.22946220586906,0.29115757701297895,-3.4211056681097594,-0.3363721540698845,-1.8773940465223478,0.10874053427887628,Mangaluru
-0.3376515404123877,0.0,-0.4314148840298735,-0.0511401787094166,-2.098001274946727,0.2004770298307609,-0.6962628430705996,-0.8053567463044972,Mysuru
-0.2312134894976547,0.0,-1.22946220586906,0.29115757701297895,-2.7600638301451434,0.026998426948870932,-1.3156036451444553,0.31621158212827916,Kannur
